815, 245, -86.42366562500266
783, 247, -90.0
754, 247, -79.99202019855866
720, 253, -88.15238973400541
689, 254, -91.8476102659946
658, 253, -86.42366562500266
626, 255, -84.64417495714481
594, 258, -101.30993247402021
564, 252, -90.0
530, 252, -77.27564431457763
499, 259, -93.69138598645128
468, 257, -84.8055710922652
435, 260, -88.2642954110716
402, 261, -90.0
371, 261, -90.0
336, 261, -90.0
306, 261, -93.46822925891716
273, 259, -93.46822925891716
